=== MLLL vs HNF Intermediate Bit Size Benchmark ===
Level: 3, Norm bitsize: 193, Iterations: 500
GRAM prealloc (Phase 2 candidate B): OFF
GRAM fp       (Phase 2 candidate C): ON

Generating 500 random ideal lattice pairs (bitsize=193)...
Mode: alg2
  Set 1: 1968.66 ms
  Set 2: 1970.06 ms
Generation done.

T    |   Inp |  HNFint | MLLLtot   MLLLv   MLLLg |  GRMtot    GRMv    GRMg |  HNFms MLLLms  GRMms
281  |   194 |    3276 |    5356     385    5356 |     769     384     769 |    0.1   12.4    2.8
282  |   194 |    3280 |    5374     385    5374 |     771     385     771 |    0.1   12.4    2.7
283  |   194 |    3242 |    4591     383    4591 |     768     384     768 |    0.1    9.2    2.2
284  |   194 |    3267 |    5372     384    5372 |     769     384     769 |    0.1   12.2    2.6
285  |   193 |    3267 |    4601     384    4601 |     767     384     767 |    0.1    9.5    2.4
286  |   194 |    3280 |    5368     385    5368 |     770     385     770 |    0.1   12.2    2.7
287  |   194 |    3272 |    5366     384    5366 |     768     384     768 |    0.1   12.3    2.7
288  |   194 |    3274 |    5361     384    5361 |     769     384     769 |    0.2   12.3    2.6
289  |   194 |    3250 |    5341     385    5341 |     771     385     771 |    0.2    9.3    2.3
290  |   194 |    3281 |    5383     385    5383 |     771     385     771 |    0.1   12.2    2.7
291  |   193 |    3252 |    4596     384    4596 |     768     384     768 |    0.1    9.5    2.4
292  |   194 |    3272 |    5355     384    5355 |     769     384     769 |    0.1   12.8    2.8
293  |   193 |    3260 |    5358     384    5358 |     768     384     768 |    0.1   12.6    2.7
294  |   194 |    3273 |    5350     384    5350 |     769     384     769 |    0.1   12.2    2.7
295  |   194 |    3255 |    4598     385    4598 |     770     385     770 |    0.1    9.6    2.3
296  |   194 |    3249 |    5312     384    5312 |     768     384     768 |    0.1   12.3    2.7
297  |   194 |    3277 |    5372     385    5372 |     770     385     770 |    0.1   12.5    2.7
298  |   193 |    3245 |    4595     383    4595 |     767     383     767 |    0.1    9.3    2.3
299  |   194 |    3283 |    5378     386    5378 |     771     386     771 |    0.1   13.0    2.8
300  |   194 |    3221 |    4571     384    4571 |     768     384     768 |    0.1    9.8    2.3
301  |   193 |    2285 |    5350     383    5350 |     768     384     768 |    0.1   11.9    2.6
302  |   194 |    2704 |    5331     388    5331 |     776     388     776 |    0.1    9.8    2.3
303  |   194 |    3285 |    5370     385    5370 |     771     385     771 |    0.1   12.1    2.7
304  |   194 |    2494 |    5345     386    5345 |     772     386     772 |    0.1   10.0    2.3
305  |   194 |    3267 |    5371     384    5371 |     769     384     769 |    0.1   12.2    2.7
306  |   194 |    3291 |    5383     385    5383 |     771     385     771 |    0.1   12.8    2.8
307  |   191 |    3223 |    4566     383    4566 |     765     383     765 |    0.1    8.9    2.3
308  |   194 |    3283 |    5374     385    5374 |     770     385     770 |    0.2   12.4    2.6
309  |   194 |    3279 |    5373     385    5373 |     772     386     772 |    0.1   12.8    2.7
310  |   194 |    3282 |    5370     385    5370 |     771     386     771 |    0.1   12.8    2.7
311  |   194 |    3277 |    5362     385    5362 |     770     385     770 |    0.1   12.4    2.7
312  |   194 |    3269 |    5364     384    5364 |     768     384     768 |    0.1   12.5    2.8
313  |   194 |    3285 |    5372     385    5372 |     770     385     770 |    0.1   12.5    2.7
314  |   194 |    2895 |    5362     385    5362 |     772     385     772 |    0.1    9.8    2.4
315  |   193 |    3270 |    5361     384    5361 |     769     384     769 |    0.1   12.6    2.7
316  |   194 |    3273 |    5371     385    5371 |     770     385     770 |    0.1   12.6    2.8
317  |   194 |    3285 |    5361     386    5361 |     773     386     773 |    0.1   12.2    2.7
318  |   193 |    3255 |    5361     384    5361 |     768     384     768 |    0.1   12.5    2.6
319  |   193 |    3269 |    5370     385    5370 |     769     385     769 |    0.1   12.9    2.7
320  |   194 |    3278 |    5360     384    5360 |     769     385     769 |    0.1   11.9    2.6
321  |   193 |    3224 |    4571     383    4571 |     766     383     766 |    0.1    9.1    2.3
322  |   194 |    3283 |    5369     385    5369 |     771     386     771 |    0.1   12.0    2.7
323  |   194 |    2127 |    5369     386    5369 |     772     386     772 |    0.1    9.5    2.3
324  |   194 |    3283 |    5381     385    5381 |     771     385     771 |    0.1   12.6    2.7
325  |   193 |    3269 |    5366     385    5366 |     769     385     769 |    0.1   12.6    2.8
326  |   194 |    3280 |    5369     385    5369 |     770     385     770 |    0.2   12.3    2.6
327  |   194 |    3284 |    5382     385    5382 |     770     385     770 |    0.1   12.6    2.7
328  |   193 |    3231 |    5306     383    5306 |     767     383     767 |    0.1   11.8    2.6
329  |   194 |    3285 |    5364     386    5364 |     773     386     773 |    0.1   12.3    2.7
330  |   194 |    3272 |    5357     384    5357 |     768     384     768 |    0.1   12.7    2.7
331  |   193 |    2091 |    4576     383    4576 |     767     383     767 |    0.1    9.3    2.3
332  |   194 |    3280 |    5375     385    5375 |     771     386     771 |    0.1   12.3    2.7
333  |   194 |    3249 |    4600     384    4600 |     769     384     769 |    0.1    9.2    2.3
334  |   194 |    3267 |    5346     384    5346 |     768     384     768 |    0.1   11.9    2.6
335  |   194 |    3284 |    5371     385    5371 |     771     385     771 |    0.1   12.8    2.8
336  |   193 |    3268 |    5355     385    5355 |     770     385     770 |    0.1   12.2    2.7
337  |   194 |    3283 |    5368     386    5368 |     772     386     772 |    0.1   12.1    2.7
338  |   194 |    3283 |    5379     385    5379 |     770     385     770 |    0.1   12.6    2.7
339  |   194 |    3286 |    5377     385    5377 |     771     385     771 |    0.1   12.4    2.7
340  |   194 |    2289 |    5332     385    5332 |     770     385     770 |    0.1    9.4    2.3
341  |   194 |    3270 |    5368     384    5368 |     769     385     769 |    0.1   12.7    2.8
342  |   194 |    2114 |    5373     385    5373 |     770     385     770 |    0.1   12.7    2.7
343  |   194 |    2461 |    5309     385    5309 |     770     385     770 |    0.2    9.1    2.3
344  |   194 |    2086 |    4554     384    4554 |     769     384     769 |    0.1    9.4    2.3
345  |   194 |    3214 |    5251     384    5251 |     767     384     767 |    0.1   12.3    2.7
346  |   193 |    3269 |    5364     384    5364 |     770     384     770 |    0.1   11.9    2.7
347  |   191 |    3233 |    4574     383    4574 |     765     383     765 |    0.1    9.1    2.3
348  |   194 |    2499 |    5355     386    5355 |     772     386     772 |    0.2    9.7    2.4
349  |   193 |    2496 |    5359     385    5359 |     770     385     770 |    0.1    9.5    2.3
350  |   194 |    3280 |    5371     385    5371 |     770     385     770 |    0.1   12.1    2.7
351  |   194 |    3287 |    5383     385    5383 |     771     385     771 |    0.1   12.2    2.7
352  |   194 |    3268 |    5351     385    5351 |     771     385     771 |    0.1   12.6    2.8
353  |   193 |    3245 |    5326     383    5326 |     766     383     766 |    0.1   12.6    2.7
354  |   193 |    3269 |    5357     384    5357 |     769     384     769 |    0.1   13.0    2.8
355  |   194 |    3282 |    5371     386    5371 |     773     386     773 |    0.1   12.4    2.7
356  |   194 |    2694 |    5369     386    5369 |     771     386     771 |    0.1   12.4    2.7
357  |   194 |    3284 |    5362     386    5362 |     772     386     772 |    0.1   12.5    2.7
358  |   194 |    3278 |    5376     385    5376 |     770     385     770 |    0.1   12.6    2.7
359  |   194 |    3274 |    5362     386    5362 |     773     386     773 |    0.1   12.8    2.8
360  |   194 |    3279 |    5368     385    5368 |     771     385     771 |    0.2   12.5    2.7
361  |   194 |    3280 |    5364     386    5364 |     773     386     773 |    0.1    9.8    2.4
362  |   193 |    3244 |    4589     384    4589 |     767     384     767 |    0.1    9.1    2.3
363  |   192 |    2639 |    4561     383    4561 |     766     383     766 |    0.1    8.4    2.2
364  |   194 |    3283 |    5363     386    5363 |     773     386     773 |    0.2   12.3    2.7
365  |   193 |    2659 |    4580     383    4580 |     767     383     767 |    0.1    9.2    2.2
366  |   194 |    3255 |    4601     384    4601 |     768     384     768 |    0.1    9.6    2.4
367  |   194 |    2886 |    5374     385    5374 |     770     385     770 |    0.2    9.2    2.3
368  |   193 |    3261 |    5358     383    5358 |     767     383     767 |    0.1   12.5    2.7
369  |   194 |    3257 |    5363     384    5363 |     768     384     768 |    0.1   12.4    2.7
370  |   194 |    3260 |    5367     384    5367 |     769     384     769 |    0.1   12.2    2.6
371  |   194 |    3276 |    5374     385    5374 |     770     385     770 |    0.1   12.5    2.8
372  |   194 |    3284 |    5373     386    5373 |     771     386     771 |    0.2   12.7    2.8
373  |   194 |    3255 |    5349     385    5349 |     770     385     770 |    0.2    9.4    2.4
374  |   194 |    3274 |    5362     384    5362 |     768     384     768 |    0.1   13.1    2.8
375  |   194 |    3279 |    5369     385    5369 |     770     385     770 |    0.1   12.7    2.7
376  |   194 |    3270 |    5366     385    5366 |     770     385     770 |    0.1   12.7    2.8
377  |   193 |    3263 |    5350     384    5350 |     769     384     769 |    0.1   12.3    2.8
378  |   193 |    2085 |    4582     383    4582 |     767     383     767 |    0.1    9.3    2.3
379  |   194 |    3285 |    5372     385    5372 |     769     385     769 |    0.1   12.8    2.7
380  |   192 |    3232 |    5314     383    5314 |     766     383     766 |    0.1   12.5    2.6
381  |   193 |    3250 |    5340     383    5340 |     767     383     767 |    0.1   12.9    2.8
382  |   193 |    3160 |    4507     383    4507 |     767     383     767 |    0.1    9.0    2.3
383  |   194 |    3283 |    5385     385    5385 |     771     385     771 |    0.1   12.9    2.8
384  |   192 |    2097 |    4596     384    4596 |     767     384     767 |    0.1    9.4    2.4
385  |   193 |    3252 |    5348     384    5348 |     769     384     769 |    0.2    9.2    2.3
386  |   193 |    3263 |    5349     384    5349 |     769     384     769 |    0.1   12.8    2.8
387  |   194 |    3285 |    5374     386    5374 |     772     386     772 |    0.1   13.2    2.8
388  |   194 |    3268 |    5362     384    5362 |     768     384     768 |    0.1   12.7    2.8
389  |   192 |    3238 |    4581     383    4581 |     765     383     765 |    0.1    9.2    2.3
390  |   194 |    2112 |    5373     385    5373 |     770     385     770 |    0.1   12.4    2.7
391  |   194 |    2284 |    4588     384    4588 |     769     384     769 |    0.1    9.0    2.3
392  |   194 |    3247 |    5296     384    5296 |     769     384     769 |    0.1   12.1    2.7
393  |   194 |    3284 |    5366     385    5366 |     771     385     771 |    0.1   12.3    2.7
394  |   194 |    3269 |    5374     384    5374 |     769     385     769 |    0.1   12.3    2.7
395  |   194 |    3272 |    5366     384    5366 |     768     384     768 |    0.1   12.9    2.7
396  |   194 |    3219 |    4565     384    4565 |     768     384     768 |    0.2    9.4    2.2
397  |   194 |    3288 |    5376     386    5376 |     771     386     771 |    0.2   12.4    2.6
398  |   194 |    2293 |    5367     384    5367 |     769     384     769 |    0.1   12.4    2.6
399  |   194 |    3277 |    5369     385    5369 |     769     385     769 |    0.1   12.5    2.7
400  |   194 |    3282 |    5373     386    5373 |     772     386     772 |    0.1   13.1    2.7
401  |   194 |    3286 |    5381     385    5381 |     770     385     770 |    0.1   12.9    2.7
402  |   194 |    3270 |    5359     384    5359 |     768     384     768 |    0.1   12.3    2.7
403  |   192 |    3190 |    4542     383    4542 |     766     383     766 |    0.1    9.3    2.3
404  |   194 |    2701 |    5380     385    5380 |     770     385     770 |    0.1   12.0    2.6
405  |   194 |    3287 |    5367     386    5367 |     773     386     773 |    0.1   12.2    2.6
406  |   193 |    3270 |    5361     384    5361 |     769     384     769 |    0.1   12.4    2.6
407  |   194 |    3283 |    5379     386    5379 |     771     386     771 |    0.1   11.8    2.7
408  |   192 |    3250 |    5352     383    5352 |     767     383     767 |    0.1   12.5    2.7
409  |   194 |    3246 |    4590     384    4590 |     769     384     769 |    0.1    9.1    2.2
410  |   194 |    3260 |    5344     383    5344 |     768     383     768 |    0.2   12.7    2.7
411  |   194 |    3279 |    5371     385    5371 |     771     385     771 |    0.1   12.8    2.7
412  |   194 |    2298 |    5381     385    5381 |     771     386     771 |    0.1   12.4    2.7
413  |   194 |    3288 |    5378     385    5378 |     771     385     771 |    0.2   12.6    2.7
414  |   194 |    3287 |    5368     387    5368 |     774     387     774 |    0.1   12.9    2.8
415  |   194 |    3281 |    5371     384    5371 |     770     384     770 |    0.1   12.6    2.7
416  |   194 |    2674 |    4597     384    4597 |     768     384     768 |    0.1    9.6    2.4
417  |   194 |    3276 |    5369     384    5369 |     768     384     768 |    0.1   12.6    2.8
418  |   194 |    3287 |    5378     385    5378 |     771     385     771 |    0.1   12.4    2.7
419  |   194 |    3272 |    5358     384    5358 |     770     385     770 |    0.1   11.7    2.6
420  |   194 |    3268 |    5347     384    5347 |     769     384     769 |    0.1   12.6    2.7
421  |   194 |    3277 |    5378     385    5378 |     770     385     770 |    0.1   12.6    2.7
422  |   194 |    3289 |    5386     385    5386 |     771     385     771 |    0.1   12.4    2.8
423  |   194 |    3280 |    5378     385    5378 |     770     385     770 |    0.1   12.9    2.8
424  |   193 |    3249 |    5345     383    5345 |     766     383     766 |    0.1   12.1    2.7
425  |   194 |    3266 |    5351     384    5351 |     767     384     767 |    0.1   12.2    2.6
426  |   194 |    3265 |    5373     385    5373 |     772     385     772 |    0.1   12.0    2.7
427  |   194 |    3274 |    5368     384    5368 |     770     384     770 |    0.1   12.4    2.7
428  |   194 |    3274 |    5367     385    5367 |     770     385     770 |    0.1   12.4    2.7
429  |   194 |    3270 |    5365     384    5365 |     768     384     768 |    0.1   12.8    2.8
430  |   194 |    3282 |    5374     385    5374 |     771     385     771 |    0.1   12.7    2.6
431  |   194 |    3256 |    4603     384    4603 |     767     384     767 |    0.1    9.0    2.3
432  |   194 |    3271 |    5366     385    5366 |     770     385     770 |    0.1   12.5    2.7
433  |   194 |    3283 |    5367     385    5367 |     771     385     771 |    0.1   12.9    2.7
434  |   194 |    3281 |    5376     385    5376 |     770     385     770 |    0.1   12.1    2.7
435  |   194 |    3277 |    5373     385    5373 |     770     385     770 |    0.1   12.8    2.7
436  |   194 |    3282 |    5373     385    5373 |     770     385     770 |    0.1   12.6    2.7
437  |   194 |    3230 |    4573     384    4573 |     769     384     769 |    0.1    9.0    2.3
438  |   194 |    2102 |    4601     384    4601 |     768     384     768 |    0.1    9.2    2.2
439  |   194 |    3280 |    5360     385    5360 |     770     385     770 |    0.1   12.6    2.9
440  |   194 |    3274 |    5369     385    5369 |     770     385     770 |    0.1    9.8    2.4
441  |   194 |    2884 |    5376     385    5376 |     771     385     771 |    0.1    9.4    2.4
442  |   194 |    2115 |    5377     385    5377 |     771     385     771 |    0.1   12.6    2.7
443  |   194 |    3285 |    5373     385    5373 |     770     385     770 |    0.1   12.6    2.7
444  |   194 |    3283 |    5370     385    5370 |     770     385     770 |    0.1   12.5    2.7
445  |   194 |    3279 |    5373     385    5373 |     770     385     770 |    0.2   12.8    2.7
446  |   194 |    2487 |    5345     385    5345 |     770     385     770 |    0.1    9.6    2.3
447  |   194 |    3264 |    5354     384    5354 |     768     384     768 |    0.1   12.4    2.7
448  |   194 |    3280 |    5376     385    5376 |     771     385     771 |    0.1   12.8    2.7
449  |   194 |    3283 |    5374     385    5374 |     771     385     771 |    0.1   12.5    2.6
450  |   193 |    3261 |    5355     385    5355 |     772     385     772 |    0.1   12.2    2.7
451  |   194 |    3282 |    5375     385    5375 |     770     385     770 |    0.1   12.7    2.8
452  |   193 |    3246 |    4595     384    4595 |     767     384     767 |    0.2    9.4    2.3
453  |   194 |    3281 |    4617     385    4617 |     770     385     770 |    0.1    9.2    2.4
454  |   194 |    3269 |    5364     385    5364 |     769     385     769 |    0.1   12.1    2.7
455  |   194 |    3275 |    5369     384    5369 |     770     385     770 |    0.2   12.9    2.8
456  |   194 |    3273 |    5363     385    5363 |     770     385     770 |    0.1   12.7    2.7
457  |   193 |    3254 |    5351     385    5351 |     770     385     770 |    0.1   12.5    2.7
458  |   194 |    2502 |    5379     385    5379 |     771     385     771 |    0.1    9.5    2.3
459  |   193 |    2695 |    5346     386    5346 |     772     386     772 |    0.1    9.8    2.4
460  |   194 |    3282 |    5370     385    5370 |     770     385     770 |    0.1   12.9    2.8
461  |   194 |    3247 |    5315     383    5315 |     768     383     768 |    0.1   12.5    2.8
462  |   194 |    3260 |    5367     384    5367 |     769     384     769 |    0.1   12.9    2.7
463  |   193 |    3263 |    5359     383    5359 |     769     384     769 |    0.1   12.3    2.7
464  |   194 |    3278 |    5371     385    5371 |     771     385     771 |    0.1   12.1    2.7
465  |   194 |    3289 |    5381     385    5381 |     770     385     770 |    0.1   12.7    2.7
466  |   194 |    3260 |    5333     384    5333 |     768     384     768 |    0.1   12.1    2.7
467  |   194 |    3271 |    5356     385    5356 |     770     385     770 |    0.1   12.7    2.7
468  |   194 |    2494 |    5361     384    5361 |     768     384     768 |    0.1    9.8    2.4
469  |   193 |    3265 |    5362     384    5362 |     768     384     768 |    0.1   12.1    2.6
470  |   194 |    3257 |    4605     384    4605 |     768     384     768 |    0.1    9.5    2.4
471  |   194 |    3288 |    5377     385    5377 |     770     385     770 |    0.1   12.7    2.8
472  |   193 |    3271 |    5361     385    5361 |     770     385     770 |    0.1   12.6    2.8
473  |   194 |    2495 |    5361     385    5361 |     771     385     771 |    0.1    9.6    2.3
474  |   193 |    3249 |    5354     383    5354 |     767     383     767 |    0.1    9.5    2.3
475  |   194 |    3264 |    5360     384    5360 |     769     384     769 |    0.1   12.6    2.6
476  |   192 |    3251 |    5352     383    5352 |     767     384     767 |    0.1   12.5    2.7
477  |   194 |    3279 |    5368     385    5368 |     770     385     770 |    0.1   12.1    2.6
478  |   194 |    3281 |    5371     386    5371 |     771     386     771 |    0.2   12.3    2.7
479  |   194 |    2693 |    5374     386    5374 |     771     386     771 |    0.1   12.4    2.7
480  |   194 |    3282 |    5382     386    5382 |     772     386     772 |    0.1   12.3    2.7
481  |   194 |    3259 |    5338     384    5338 |     768     384     768 |    0.2   12.1    2.7
482  |   194 |    3269 |    5367     385    5367 |     770     385     770 |    0.1   12.6    2.7
483  |   194 |    3288 |    5375     386    5375 |     772     386     772 |    0.2   12.3    2.7
484  |   194 |    3282 |    5370     384    5370 |     769     384     769 |    0.1   12.4    2.7
485  |   193 |    3272 |    5360     385    5360 |     769     384     769 |    0.1   12.7    2.7
486  |   194 |    3269 |    5373     384    5373 |     769     384     769 |    0.2   12.6    2.7
487  |   193 |    3264 |    5355     384    5355 |     767     384     767 |    0.1   11.8    2.6
488  |   194 |    3247 |    4598     384    4598 |     768     384     768 |    0.2    9.3    2.3
489  |   194 |    3272 |    5361     386    5361 |     771     386     771 |    0.1   12.1    2.7
490  |   194 |    3277 |    5376     385    5376 |     771     385     771 |    0.1   12.9    2.8
491  |   194 |    3279 |    5374     385    5374 |     770     385     770 |    0.1   12.3    2.6
492  |   194 |    2101 |    5362     384    5362 |     768     384     768 |    0.1   12.6    2.8
493  |   194 |    3281 |    5377     385    5377 |     771     385     771 |    0.2   12.7    2.7
494  |   193 |    3261 |    5354     383    5354 |     767     383     767 |    0.1   12.6    2.7
495  |   194 |    3268 |    5363     385    5363 |     770     385     770 |    0.1   12.2    2.7
496  |   193 |    3235 |    4580     383    4580 |     766     383     766 |    0.1    9.3    2.3
497  |   194 |    2132 |    5358     386    5358 |     772     386     772 |    0.1    9.6    2.3
498  |   194 |    3283 |    5371     385    5371 |     771     385     771 |    0.1   12.6    2.7
499  |   194 |    3283 |    5379     386    5379 |     771     386     771 |    0.1   12.9    2.7
-----+-------+---------+-------------------------+-------------------------+--------------------

=== Summary ===
HNF  intermediate:  avg=3110  max=3291
MLLL total:         avg=5250  max=5386
MLLL vec coords:    avg=384  max=388  (Lemma 1 bounded)
MLLL GSO coeffs:    avg=5250  max=5386  (integral GSO overhead)
GRAM total:         avg=769  max=776
GRAM vec coords:    avg=384  max=388  (Lemma 1 bounded)
GRAM Gram entries:  avg=769  max=776  (Lemma 3 bound target)
Output bits:        HNF avg=192 max=194  MLLL avg=191 max=194  GRAM avg=191 max=194
Total time:         HNF=75.00ms  MLLL=6037.48ms  GRAM=1338.15ms  (GRAM/MLLL=0.22)
